date,432hz,528hz,Unknown,abstract beats,acid house,acid rock,acoustic guitar cover,acoustic pop,adult standards,african-american classical,afro house,afro r&b,afrobeats,afrofuturism,afroswing,alabama indie,album rock,alt z,alte,alternative dance,alternative hip hop,alternative metal,alternative pop rock,alternative r&b,alternative rock,ambient guitar,ambient house,american folk revival,antiviral pop,argentine hip hop,arkansas country,arkansas hip hop,art pop,art rock,asheville indie,asian american hip hop,asmr,atl hip hop,atl trap,atlanta bass,atmosphere,aussietronica,austin americana,austindie,australian alternative pop,australian dance,australian electropop,australian hip hop,australian house,australian indie,australian indie folk,australian pop,australian psych,australian rock,australian surf rock,austrian pop,avant-garde jazz,background jazz,background music,background piano,baltimore hip hop,barbadian pop,baroque,baroque pop,bass house,bass trap,basshall,bassline,beatlesque,bebop,bedroom pop,bedroom soul,belgian dance,belgian dnb,belgian edm,belgian hip hop,belgian techno,bhangra,big band,big beat,big room,binaural,birmingham grime,birmingham metal,black comedy,blues,blues rock,bmore,boom bap,bossa nova,boston folk,boston punk,boston rock,bow pop,boy band,brazilian bass,brazilian edm,brazilian house,brazilian tech house,breakbeat,brill building pop,british blues,british comedy,british folk,british invasion,britpop,broadway,bronx drill,brooklyn drill,brooklyn indie,brostep,bubble trance,bubblegum dance,bubblegum pop,buffalo hip hop,cali rap,canadian celtic,canadian comedy,canadian contemporary r&b,canadian electronic,canadian hip hop,canadian indie,canadian indie rock,canadian latin,canadian old school hip hop,canadian pop,canadian rock,canadian singer-songwriter,canadian trap,candy pop,cartoon,ccm,celtic punk,celtic rock,chamber pop,charva,chicago bop,chicago drill,chicago house,chicago rap,chicano rap,children's music,chill abstract hip hop,chill beats,chill drill,chill house,chill out,chill pop,chillhop,chillstep,chillwave,chopped and screwed,christchurch indie,christian indie,cincinnati indie,circuit,circus,classic canadian rock,classic country pop,classic garage rock,classic girl group,classic house,classic oklahoma country,classic rock,classic soul,classic soundtrack,classic swedish pop,classical,classical era,classical guitar,classical piano,clean comedy,cloud rap,colombian pop,color noise,comedy,comedy rap,comedy rock,comic,comic metal,complextro,compositional ambient,concert band,conscious hip hop,contemporary classical,contemporary country,contemporary post-bop,contemporary r&b,cool jazz,corrido,corridos tumbados,cosmic american,country,country dawn,country road,country rock,countrygaze,covertronica,crunk,czech pop,dance pop,dance rock,dance-punk,dancefloor dnb,dancehall,danish electronic,danish jazz,danish modern jazz,danish pop,danish pop rock,dark cabaret,dark clubbing,dark r&b,dark synthpop,dark techno,dark trap,deep acoustic pop,deep big room,deep ccm,deep comedy,deep disco house,deep euro house,deep groove house,deep house,deep new americana,deep pop edm,deep soft rock,deep tech house,deep tropical house,deep underground hip hop,desi hip hop,detroit hip hop,detroit house,detroit rock,detroit techno,detroit trap,dfw rap,dirty south rap,disco,disco house,diva house,dixieland,djent,doo-wop,doujin,downtempo,dream plugg,drill,drone ambient,drum and bass,drumless hip hop,dubstep,dutch edm,dutch experimental electronic,dutch house,dutch pop,dutch prog,dutch rock,dutch tech house,dutch trance,early modern classical,early music,early romantic era,east coast hip hop,easy listening,edm,edmonton indie,electra,electric bass,electric blues,electro,electro house,electro trash,electroclash,electrofox,electronic trap,electronica,electropop,electropowerpop,emo,english indie rock,escape room,etherpop,ethnotronica,eurodance,europop,experimental hip hop,experimental house,experimental pop,experimental r&b,fictitious orchestra,fidget house,filmi,filter house,filthstep,finnish edm,float house,florida drill,florida rap,focus,focus beats,folk,folk rock,folk-pop,folktronica,free jazz,french indie pop,french indietronica,french opera,french pop,french romanticism,french soundtrack,french tech house,french techno,funk,funk metal,funk rock,funktronica,funky house,funky tech house,future bass,future garage,future house,futuristic swag,g funk,g-house,gainesville indie,gaming dubstep,gaming edm,gangster rap,garage rock,garage rock revival,gauze pop,gen z singer-songwriter,german baroque,german dance,german dark minimal techno,german hip hop,german house,german pop,german romanticism,german techno,german trance,girl group,glam metal,glam rock,glitch hop,golden age hip hop,gregorian dance,grime,grimewave,groove metal,grunge,hands up,hard bop,hard rock,hardcore hip hop,hardcore techno,harlem hip hop,harlem renaissance,healing hz,heartland rock,hip hop,hip house,hip pop,hollywood,hopebeat,house,houston rap,hyperpop,hypertechno,hyphy,icelandic indie,icelandic pop,icelandic rock,impressionism,indiana hip hop,indie anthem-folk,indie electropop,indie folk,indie garage rock,indie hip hop,indie pop,indie pop rap,indie poptimism,indie r&b,indie rock,indie rockism,indie soul,indie surf,indiecoustica,indietronica,indonesian edm,industrial hip hop,instrumental funk,instrumental grime,instrumental hip hop,instrumental lullaby,instrumental rock,instrumental soul,intelligent dance music,irish folk,irish hip hop,irish pop,irish pub song,irish rock,irish singer-songwriter,israeli pop,israeli techno,italian adult pop,italian pop,italian reggae,italian romanticism,italian tech house,italo dance,jackin' house,jacksonville indie,jam band,jamtronica,jangle pop,japanese dance pop,jazz,jazz blues,jazz cover,jazz double bass,jazz funk,jazz fusion,jazz harp,jazz piano,jazz pop,jazz quartet,jazz rap,jazz saxophone,jazz trio,jazz trombone,jazz trumpet,jazztronica,k-pop,k-pop boy group,k-pop girl group,kansas city hip hop,kentucky hip hop,kentucky indie,kentucky roots,kingston on indie,klubowe,la indie,la pop,late romantic era,latin hip hop,latin jazz,latin pop,latin tech house,latino comedy,lds youth,lgbtq+ hip hop,lilith,lithuanian edm,lithuanian electronic,livetronica,lo-fi beats,lo-fi cover,lo-fi house,lo-fi indie,lo-fi jazzhop,lo-fi product,lo-fi rap,lo-fi sleep,lo-fi study,london rap,louisville indie,lounge,lullaby,madchester,maine indie,marching band,melancholia,melbourne bounce,melbourne bounce international,mellow gold,melodic drill,melodic dubstep,melodic house,melodic rap,meme,meme rap,memphis hip hop,memphis soul,merseybeat,metal,metropopolis,mexican classic rock,mexican edm,mexican pop,miami hip hop,michigan indie,military band,minimal tech house,minimal techno,minneapolis indie,minneapolis sound,minnesota hip hop,modern alternative pop,modern alternative rock,modern blues,modern blues rock,modern bollywood,modern country pop,modern country rock,modern dream pop,modern folk rock,modern hard rock,modern indie folk,modern indie pop,modern rock,montreal indie,moombahton,motown,munich electronic,music hall,musica chihuahuense,musica mexicana,musique militaire,nashville americana,nashville hip hop,nashville indie,nashville singer-songwriter,nashville sound,nederpop,neo mellow,neo soul,neo-classical,neo-psychedelic,neo-singer-songwriter,neo-synthpop,neon pop punk,neurofunk,new americana,new comedy,new england americana,new french touch,new jersey indie,new jersey rap,new jersey underground rap,new orleans funk,new orleans jazz,new orleans rap,new rave,new romantic,new wave,new wave pop,new weird america,new york drill,newcastle nsw indie,nigerian pop,north carolina hip hop,north carolina roots,northern soul,norwegian hip hop,norwegian pop,norwegian pop rap,novelty,nu disco,nu metal,nursery,nyc pop,nyc rap,oakland hip hop,oakland indie,ohio hip hop,old school atlanta hip hop,old school bassline,old school hip hop,ontario indie,orchestral soundtrack,organic ambient,outlaw country,outsider,oxford indie,parody,pastoral,permanent wave,philly rap,philly soul,piano rock,pittsburgh rap,pixie,plugg,pluggnb,political hip hop,pop,pop dance,pop edm,pop emo,pop folk,pop house,pop nacional,pop punk,pop r&b,pop rap,pop reggaeton,pop rock,pop soul,pop venezolano,pop violin,portland hip hop,portland indie,post-grunge,post-minimalism,post-romantic era,post-teen pop,pov: indie,power pop,progressive bluegrass,progressive electro house,progressive groove metal,progressive house,progressive rock,progressive trance,progressive trance house,progressive uplifting trance,proto-hyperpop,proto-metal,protopunk,psychedelic folk rock,psychedelic hip hop,psychedelic rock,puerto rican pop,punjabi pop,punk,punk blues,quebec indie,queens hip hop,quiet storm,r&b,r&b en espanol,r&drill,rage rap,rain,rap,rap canario,rap metal,rap rock,rave,raw techno,reggae,reggae fusion,reggae rock,reggaeton,reggaeton colombiano,retro soul,rock,rock independant francais,rock-and-roll,rockabilly,roots reggae,roots rock,russian dnb,russian edm,russian folk,russian romanticism,russian trance,rva drill,rva indie,sacramento indie,sad sierreno,samba-jazz,saxophone house,scandinavian r&b,scandipop,scottish electronic,scottish rock,scottish techno,seattle indie,shanty,sheffield indie,shimmer pop,show tunes,sierreno,singer-songwriter,singer-songwriter pop,singing bowl,sky room,slap house,slc indie,sleep,small room,social media pop,soft rock,solfeggio product,solo wave,sophisti-pop,soul,soul blues,soul flow,soul jazz,soulful house,soundtrack,south carolina hip hop,south carolina indie,southern hip hop,southern rock,southern soul,spanish classical,speed garage,speed up turkce,spiritual jazz,st louis rap,stomp and flutter,stomp and holler,stoner rock,study beats,stutter house,sudanese hip hop,sudanese pop,sunnlensk tonlist,sunshine pop,supergroup,swamp rock,swedish alternative rock,swedish electropop,swedish metal,swedish pop,swedish synthpop,swedish tropical house,swing,swiss pop,symphonic rock,synth funk,synthpop,talent show,tech house,technical groove metal,technical thrash,techno remix,tennessee hip hop,texas latin rap,theme,torch song,toronto indie,traditional blues,trance,trance brasileiro,trancecore,transpop,trap,trap argentino,trap beats,trap latino,trap queen,traprun,tribal house,trip hop,tropical house,tulsa indie,turkish classical performance,turkish jazz,turntablism,uae indie,uk alternative hip hop,uk contemporary r&b,uk dance,uk doom metal,uk funky,uk garage,uk hip hop,uk house,uk pop,uk tech house,underground hip hop,uplifting trance,upstate ny rap,urban contemporary,urbano latino,vallenato,vallenato moderno,vancouver indie,vapor soul,vapor twitch,victoria bc indie,vintage french electronic,vintage schlager,violin,viral pop,viral rap,viral trap,virginia hip hop,virginia indie,vocal house,vocal jazz,vogue,west coast rap,western americana,white noise,wind symphony,women's music,wonky,worship,wrestling,yacht rock,zen,zolo
2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
